Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
121;CA-2018-150910;22/12/2018;28/12/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";934.956
122;CA-2018-150910;22/12/2018;28/12/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;TEC-AC-10001013;Technology;Accessories;Logitech ClearChat Comfort/USB Headset H390;46.864
123;CA-2018-150910;22/12/2018;28/12/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;26.16
124;CA-2018-150910;22/12/2018;28/12/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-AR-10001419;Office Supplies;Art;Newell 325;23.128
125;CA-2018-150910;22/12/2018;28/12/2018;Standard Class;JL-15130;Jack Lebron;Consumer;United States;Jackson;Tennessee;38301;South;OFF-AP-10003266;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;59.24
126;CA-2018-163405;21/12/2018;25/12/2018;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10003811;Office Supplies;Art;Newell 327;6.63
127;CA-2018-163405;21/12/2018;25/12/2018;Standard Class;BN-11515;Bradley Nguyen;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10001246;Office Supplies;Art;Newell 317;5.88
128;CA-2018-138380;21/12/2018;25/12/2018;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Oakland;California;94601;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;1000.02
129;CA-2018-165841;21/12/2018;28/12/2018;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;281.97
130;CA-2018-165841;21/12/2018;28/12/2018;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";69.5
131;CA-2018-165841;21/12/2018;28/12/2018;Standard Class;DB-13210;Dean Braden;Consumer;United States;Paterson;New Jersey;7501;East;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;166.44
132;CA-2018-109589;21/12/2018;24/12/2018;First Class;BD-11635;Brian Derr;Consumer;United States;Bowling Green;Kentucky;42104;South;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;71
133;CA-2018-144827;21/12/2018;27/12/2018;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Costa Mesa;California;92627;West;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;124.36
134;CA-2018-107461;21/12/2018;26/12/2018;Second Class;PK-19075;Pete Kriz;Consumer;United States;Columbia;South Carolina;29203;South;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;23.88
135;CA-2018-137456;21/12/2018;21/12/2018;Same Day;RB-19465;Rick Bensley;Home Office;United States;Fremont;Nebraska;68025;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;15.92
136;CA-2018-106782;21/12/2018;27/12/2018;Standard Class;LP-17095;Liz Preis;Consumer;United States;Lafayette;Indiana;47905;Central;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;375.34
137;CA-2018-105480;20/12/2018;26/12/2018;Standard Class;DK-13225;Dean Katz;Corporate;United States;Rochester;New York;14609;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;6.48
138;CA-2018-105480;20/12/2018;26/12/2018;Standard Class;DK-13225;Dean Katz;Corporate;United States;Rochester;New York;14609;East;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;6.984
139;CA-2018-102197;20/12/2018;26/12/2018;Standard Class;DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;279.9
140;CA-2018-102197;20/12/2018;26/12/2018;Standard Class;DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;50.352
141;CA-2018-102197;20/12/2018;26/12/2018;Standard Class;DK-13150;David Kendrick;Corporate;United States;New York City;New York;10009;East;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;34.02
142;CA-2018-128160;19/12/2018;24/12/2018;Second Class;MM-17920;Michael Moore;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10001510;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;36.672
143;CA-2018-158729;19/12/2018;21/12/2018;First Class;AC-10450;Amy Cox;Consumer;United States;Lafayette;Louisiana;70506;South;OFF-SU-10002881;Office Supplies;Supplies;Martin Yale Chadless Opener Electric Letter Opener;1665.62
144;CA-2018-116946;19/12/2018;23/12/2018;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Parker;Colorado;80134;West;FUR-FU-10000320;Furniture;Furnishings;OIC Stacking Trays;13.36
145;CA-2018-116946;19/12/2018;23/12/2018;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Parker;Colorado;80134;West;OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;78.256
146;CA-2018-116946;19/12/2018;23/12/2018;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Parker;Colorado;80134;West;FUR-BO-10000468;Furniture;Bookcases;O'Sullivan 2-Shelf Heavy-Duty Bookcases;102.018
147;CA-2018-140585;18/12/2018;23/12/2018;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;46.672
148;CA-2018-140585;18/12/2018;23/12/2018;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;FUR-BO-10002206;Furniture;Bookcases;Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order;119.833
149;CA-2018-140585;18/12/2018;23/12/2018;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;TEC-AC-10003610;Technology;Accessories;Logitech Illuminated - Keyboard;119.98
150;CA-2018-115602;18/12/2018;24/12/2018;Standard Class;DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10009;East;OFF-AR-10002280;Office Supplies;Art;Staples in misc. colors;38.82
151;CA-2018-115602;18/12/2018;24/12/2018;Standard Class;DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10009;East;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;1141.938
152;CA-2018-115602;18/12/2018;24/12/2018;Standard Class;DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10009;East;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;1704.56
153;CA-2018-115602;18/12/2018;24/12/2018;Standard Class;DJ-13630;Doug Jacobs;Consumer;United States;New York City;New York;10009;East;OFF-AR-10000462;Office Supplies;Art;Sanford Pocket Accent Highlighters;3.2
154;CA-2018-105886;18/12/2018;23/12/2018;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Oceanside;New York;11572;East;FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;18.96
155;CA-2018-102099;18/12/2018;19/12/2018;First Class;EP-13915;Emily Phan;Consumer;United States;Los Angeles;California;90008;West;OFF-AR-10003811;Office Supplies;Art;Newell 327;6.63
156;CA-2018-102099;18/12/2018;19/12/2018;First Class;EP-13915;Emily Phan;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10003172;Office Supplies;Paper;Xerox 1996;12.96
157;CA-2018-102099;18/12/2018;19/12/2018;First Class;EP-13915;Emily Phan;Consumer;United States;Los Angeles;California;90008;West;OFF-PA-10000289;Office Supplies;Paper;Xerox 213;32.4
158;CA-2018-164000;18/12/2018;22/12/2018;Standard Class;AH-10030;Aaron Hawkins;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;18.704
159;CA-2018-108287;18/12/2018;20/12/2018;First Class;AG-10330;Alex Grayson;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10001315;Office Supplies;Art;Newell 310;12.672
160;CA-2018-158736;18/12/2018;24/12/2018;Standard Class;TT-21460;Tonja Turnell;Home Office;United States;San Francisco;California;94110;West;OFF-AR-10002578;Office Supplies;Art;Newell 335;5.76
161;CA-2018-156664;18/12/2018;23/12/2018;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10004209;Office Supplies;Binders;Fellowes Twister Kit, Gray/Clear, 3/pkg;7.236
162;CA-2018-156664;18/12/2018;23/12/2018;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4.824
163;CA-2018-156664;18/12/2018;23/12/2018;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10002222;Office Supplies;Paper;"Xerox Color Copier Paper, 11"" x 17"", Ream";91.36
164;CA-2018-156664;18/12/2018;23/12/2018;Standard Class;BP-11290;Beth Paige;Consumer;United States;Columbus;Ohio;43229;East;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;130.112
165;CA-2018-143252;18/12/2018;24/12/2018;Standard Class;HE-14800;Harold Engle;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;99.95
166;CA-2018-143252;18/12/2018;24/12/2018;Standard Class;HE-14800;Harold Engle;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TEC-AC-10002331;Technology;Accessories;Maxell 74 Minute CDR, 10/Pack;29.34
167;US-2018-116701;17/12/2018;21/12/2018;Second Class;LC-17140;Logan Currie;Consumer;United States;Dallas;Texas;75220;Central;OFF-AP-10003217;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;66.284
168;CA-2018-133431;17/12/2018;21/12/2018;Standard Class;LC-17140;Logan Currie;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";15.24
169;CA-2018-133431;17/12/2018;21/12/2018;Standard Class;LC-17140;Logan Currie;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";13.23
170;CA-2018-106964;17/12/2018;20/12/2018;First Class;HR-14770;Hallie Redmond;Home Office;United States;Los Angeles;California;90045;West;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;11.808
171;CA-2018-107342;17/12/2018;22/12/2018;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Columbus;Indiana;47201;Central;OFF-PA-10001745;Office Supplies;Paper;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";28.16
172;CA-2018-116855;17/12/2018;21/12/2018;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;504.9
173;CA-2018-130309;17/12/2018;21/12/2018;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544.38
174;CA-2018-120936;17/12/2018;21/12/2018;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Anaheim;California;92804;West;OFF-ST-10001526;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart;481.32
175;CA-2018-120936;17/12/2018;21/12/2018;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Anaheim;California;92804;West;OFF-SU-10002557;Office Supplies;Supplies;Fiskars Spring-Action Scissors;13.98
176;CA-2018-103443;17/12/2018;23/12/2018;Standard Class;AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10009;East;OFF-ST-10002276;Office Supplies;Storage;Safco Steel Mobile File Cart;166.72
177;CA-2018-103443;17/12/2018;23/12/2018;Standard Class;AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10009;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;24.816
178;CA-2018-103443;17/12/2018;23/12/2018;Standard Class;AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10009;East;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;124.36
179;CA-2018-155362;17/12/2018;21/12/2018;Standard Class;DP-13105;Dave Poirier;Corporate;United States;Eau Claire;Wisconsin;54703;Central;OFF-ST-10001031;Office Supplies;Storage;Adjustable Personal File Tote;32.56
180;CA-2018-137428;16/12/2018;21/12/2018;Second Class;AY-10555;Andy Yotov;Corporate;United States;Oceanside;California;92054;West;FUR-CH-10002774;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;81.568
181;CA-2018-137428;16/12/2018;21/12/2018;Second Class;AY-10555;Andy Yotov;Corporate;United States;Oceanside;California;92054;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;97.184
182;CA-2018-137428;16/12/2018;21/12/2018;Second Class;AY-10555;Andy Yotov;Corporate;United States;Oceanside;California;92054;West;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;24.32
183;CA-2018-137428;16/12/2018;21/12/2018;Second Class;AY-10555;Andy Yotov;Corporate;United States;Oceanside;California;92054;West;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;18.96
184;CA-2018-111808;16/12/2018;20/12/2018;Standard Class;AR-10510;Andrew Roberts;Consumer;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10004656;Office Supplies;Binders;Peel & Stick Add-On Corner Pockets;10.8
185;CA-2018-104381;16/12/2018;23/12/2018;Standard Class;RD-19810;Ross DeVincentis;Home Office;United States;Rochester;New York;14609;East;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";33.376
186;CA-2018-161578;16/12/2018;21/12/2018;Second Class;RB-19465;Rick Bensley;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;13.36
187;CA-2018-161578;16/12/2018;21/12/2018;Second Class;RB-19465;Rick Bensley;Home Office;United States;Los Angeles;California;90036;West;OFF-ST-10002289;Office Supplies;Storage;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";158.9
188;CA-2018-137463;16/12/2018;20/12/2018;Second Class;KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;5.984
189;CA-2018-137463;16/12/2018;20/12/2018;Second Class;KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West;TEC-AC-10000358;Technology;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;189.95
190;CA-2018-137463;16/12/2018;20/12/2018;Second Class;KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West;TEC-AC-10000057;Technology;Accessories;Microsoft Natural Ergonomic Keyboard 4000;149.95
191;CA-2018-137463;16/12/2018;20/12/2018;Second Class;KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West;OFF-AR-10001988;Office Supplies;Art;Bulldog Table or Wall-Mount Pencil Sharpener;29.95
192;CA-2018-137463;16/12/2018;20/12/2018;Second Class;KM-16225;Kalyca Meade;Corporate;United States;Sunnyvale;California;94086;West;OFF-LA-10003498;Office Supplies;Labels;Avery 475;44.4
193;CA-2018-119564;15/12/2018;20/12/2018;Standard Class;PL-18925;Paul Lucas;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10003096;Furniture;Furnishings;Master Giant Foot Doorstop, Safety Yellow;22.77
194;CA-2018-136063;15/12/2018;19/12/2018;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Oak Park;Illinois;60302;Central;OFF-AR-10000823;Office Supplies;Art;Newell 307;10.192
195;CA-2018-154116;15/12/2018;19/12/2018;Standard Class;KM-16660;Khloe Miller;Consumer;United States;Inglewood;California;90301;West;OFF-PA-10004569;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";22.83
196;CA-2018-154116;15/12/2018;19/12/2018;Standard Class;KM-16660;Khloe Miller;Consumer;United States;Inglewood;California;90301;West;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;54.32
197;CA-2018-154116;15/12/2018;19/12/2018;Standard Class;KM-16660;Khloe Miller;Consumer;United States;Inglewood;California;90301;West;TEC-PH-10000675;Technology;Phones;Panasonic KX TS3282B Corded phone;196.776
198;CA-2018-169859;14/12/2018;18/12/2018;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;San Diego;California;92024;West;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;26.25
199;CA-2018-169859;14/12/2018;18/12/2018;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;San Diego;California;92024;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;64.96
200;CA-2018-169859;14/12/2018;18/12/2018;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;San Diego;California;92024;West;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";43.7
201;CA-2018-122595;14/12/2018;20/12/2018;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Chicago;Illinois;60653;Central;TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;227.976
202;CA-2018-122595;14/12/2018;20/12/2018;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Chicago;Illinois;60653;Central;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;52.68
203;CA-2018-122595;14/12/2018;20/12/2018;Standard Class;GM-14455;Gary Mitchum;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10002963;Furniture;Furnishings;Master Caster Door Stop, Gray;2.032
204;CA-2018-147333;14/12/2018;20/12/2018;Standard Class;KL-16555;Kelly Lampkin;Corporate;United States;Fayetteville;Arkansas;72701;South;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;159.8
205;CA-2018-147333;14/12/2018;20/12/2018;Standard Class;KL-16555;Kelly Lampkin;Corporate;United States;Fayetteville;Arkansas;72701;South;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;44.75
206;US-2018-113992;14/12/2018;19/12/2018;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Plano;Texas;75023;Central;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;974.988
207;CA-2018-107629;14/12/2018;14/12/2018;Same Day;DB-13060;Dave Brooks;Consumer;United States;Skokie;Illinois;60076;Central;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";266.352
